date,value
2022-07-21,26.026035582830968
2022-07-22,26.961031913043286
2022-07-23,27.838712175484922
2022-07-24,26.97185310495352
2022-07-25,27.68913596242901
2022-07-26,27.25163855641871
2022-07-27,25.193005656782198
2022-07-28,29.27380900465041
2022-07-29,27.339457701322512
2022-07-30,27.226305806980204
2022-07-31,27.00765695250736
2022-08-01,26.785615687163812
2022-08-02,27.05552643184456
2022-08-03,26.919269794560133
2022-08-04,28.60555741082291
2022-08-05,25.860198323366866
2022-08-06,26.88688475132746
2022-08-07,28.749177251917875
2022-08-08,27.126315540038682
2022-08-09,26.139264357767885
2022-08-10,26.348395151467876
2022-08-11,26.73071945128065
2022-08-12,26.382923414997535
2022-08-13,25.020902390199307
2022-08-14,27.755181289716862
2022-08-15,26.08780931907067
2022-08-16,26.727285913442927
2022-08-17,25.308905598592464
2022-08-18,26.46963418407965
2022-08-19,26.024030964709414
2022-08-20,26.53686332594469
2022-08-21,26.256556314646627
2022-08-22,24.96041703718611
2022-08-23,25.507900963792146
2022-08-24,26.024190129920516
2022-08-25,25.175383383758852
2022-08-26,25.65636982245917
2022-08-27,25.29349414405191
2022-08-28,26.961374610270177
2022-08-29,25.723458654652873
2022-08-30,26.30181114899012
2022-08-31,24.90904032839348
2022-09-01,24.817490311904592
2022-09-02,25.96038752029319
2022-09-03,24.465068969983395
2022-09-04,25.223440709873987
2022-09-05,25.320961493381255
2022-09-06,25.534156231594856
2022-09-07,23.972714086442522
2022-09-08,25.906880897601738
2022-09-09,26.15191752194794
2022-09-10,24.957817717384998
2022-09-11,25.383596651775978
2022-09-12,26.273749781391825
2022-09-13,24.642868386876515
2022-09-14,24.93797754452347
2022-09-15,25.23526917570869
2022-09-16,25.008256633384008
2022-09-17,24.56885994586164
2022-09-18,25.20602852268501
2022-09-19,24.19413198124771
2022-09-20,25.6767947438096
2022-09-21,24.93432179979068
2022-09-22,26.78258305251388
2022-09-23,25.5819225046657
2022-09-24,25.076642624474307
2022-09-25,24.101956362702524
2022-09-26,23.39745600190134
